,frameno,ant_id,x,y,next_x,next_y,speed,angle,cos(angle)
0,1,1,-12.4148,332.661,-10.1188,340.697,8.357566152894035,1.2924966677897853,0.27472112789737796
1,1,2,63.352000000000004,284.446,65.648,284.446,2.2959999999999923,0.0,1.0
2,1,3,22.024700000000003,480.751,23.172600000000003,484.19500000000005,3.6302631323363475,1.2490719050300723,0.3162029743175228
3,1,4,13.988799999999998,541.594,16.284799999999997,538.15,4.13917286423272,-0.982793723247339,0.5547001962252208
4,1,5,125.34299999999999,496.823,132.231,492.231,8.278345728465315,-0.5880026035475657,0.8320502943378447
5,1,6,84.016,565.702,87.46,547.334,18.688086044322514,-1.385448376799203,0.18428853505018428
6,1,7,0.21300000000000097,624.0,0.21300000000000097,624.0,0.0,,
7,1,8,93.2,617.361,96.643,617.361,3.442999999999998,0.0,1.0
8,1,9,89.756,21.558300000000003,86.312,28.446199999999997,7.7009286719200265,-1.107142910525713,0.4472187896711593
9,1,10,171.262,-26.656950000000002,170.114,-30.1009,3.630247319742826,1.2490414169406492,0.316231897963724
10,1,11,234.401,55.9978,249.325,58.2937,15.099567305389892,0.15264278269976542,0.9883726929494698
11,1,12,305.576,90.437,309.02,101.917,11.985471872229304,1.279339532317033,0.28734788556634216
12,1,13,188.482,262.635,185.038,268.374,6.693075302131323,-1.0302999566651396,0.5145616692678314
13,1,14,243.58499999999998,399.244,243.58499999999998,399.244,0.0,,
14,1,15,255.065,551.926,251.62099999999998,545.038,7.7010181145093135,1.1071487177940904,0.44721359549995804
15,1,16,244.733,624.0,237.84500000000003,624.0,6.887999999999977,0.0,1.0
16,1,17,477.774,321.182,468.59,313.146,12.203407393019399,0.7188299996216232,0.7525766947068787
17,1,18,583.388,518.635,591.424,522.078,8.742513654550331,0.40478665118686985,0.9191864396822922
18,1,19,682.114,292.482,678.67,289.038,4.870551508813003,0.7853981633974401,0.7071067811865533
19,1,20,726.886,409.576,725.738,408.428,1.6235171696042674,0.7853981633974978,0.7071067811865126
