,frameno,ant_id,x,y,next_x,next_y,speed,angle,cos(angle)
0,1,11,693.603,1.5630000000000024,674.258,8.8174,20.660477834745173,-0.3587718032661231,0.9363287797471463
1,1,12,671.84,639.951,674.258,644.787,5.406812369594506,1.1071487177940904,0.44721359549995804
2,1,13,758.893,777.785,746.802,777.785,12.091000000000008,0.0,1.0
3,1,14,780.656,695.568,778.238,690.732,5.406812369594455,1.1071487177941093,0.44721359549994116
4,1,15,843.528,303.83,845.946,296.576,7.646387382287108,-1.2490457723982522,0.31622776601684005
5,1,16,1143.38,110.37899999999999,1143.38,117.63399999999999,7.2549999999999955,1.5707963267948966,6.123233995736766e-17
6,1,17,1143.38,804.384,1148.21,804.384,4.829999999999927,0.0,1.0
7,1,18,1189.32,695.568,1189.32,697.986,2.4180000000000064,1.5707963267948966,6.123233995736766e-17
8,1,19,1385.19,458.591,1387.61,468.26300000000003,9.970154662792336,1.3256230543487184,0.24272441921398213
9,1,20,1387.61,248.21300000000002,1392.44,282.067,34.19681587516593,1.4290812347375188,0.14124122016599075
10,2,11,674.258,8.8174,669.422,8.8174,4.836000000000013,0.0,1.0
11,2,12,674.258,644.787,674.258,647.205,2.4180000000000064,1.5707963267948966,6.123233995736766e-17
12,2,13,746.802,777.785,734.712,772.948,13.021699927428855,0.3805776793768023,0.928450207528873
13,2,14,778.238,690.732,778.238,681.059,9.673000000000002,-1.5707963267948966,6.123233995736766e-17
14,2,15,845.946,296.576,858.037,301.412,13.02225698563808,0.3804778574266562,0.9284872824530239
15,2,16,1143.38,117.63399999999999,1136.12,110.37899999999999,10.263655537867738,0.7850536921744062,0.7073503171666724
16,2,17,1148.21,804.384,1153.05,794.712,10.815414185319012,-1.106817920584861,0.447509445044629
17,2,18,1189.32,697.986,1189.32,695.568,2.4180000000000064,-1.5707963267948966,6.123233995736766e-17
18,2,19,1387.61,468.26300000000003,1385.19,465.845,3.420982899694075,0.7849847694565824,0.7073990344167627
19,2,20,1392.44,282.067,1390.03,294.157,12.327862750696074,-1.374037101571179,0.1954921180367622
20,3,11,669.422,8.8174,652.495,13.6537,17.604349652571685,-0.2783004392700266,0.9615237332852729
21,3,12,674.258,647.205,669.422,644.787,5.406812369594506,0.4636476090008061,0.8944271909999159
22,3,13,734.712,772.948,729.875,768.112,6.8398439309680175,0.7852947828540374,0.7071798784910911
23,3,14,778.238,681.059,778.238,690.732,9.673000000000002,1.5707963267948966,6.123233995736766e-17
24,3,15,858.037,301.412,877.382,296.576,19.94030894946205,-0.244966500044252,0.9701454500544138
25,3,16,1136.12,110.37899999999999,1131.29,105.543,6.8348954637213835,0.7860188957820375,0.7066677209090987
26,3,17,1153.05,794.712,1165.14,804.384,15.482754406112758,0.6747409422235481,0.7808688094430332
27,3,18,1189.32,695.568,1198.99,690.732,10.811835921803546,-0.4637303356716942,0.8943901914474298
28,3,19,1385.19,465.845,1390.03,458.591,8.720442419969268,-0.9824120681548708,0.5550177120505514
29,3,20,1390.03,294.157,1402.12,303.83,15.483379120850786,0.674791374936188,0.7808373033841719
30,4,11,652.495,13.6537,645.241,18.489900000000006,8.718333925699355,-0.588021690916816,0.8320397064188073
31,4,12,669.422,644.787,671.84,642.369,3.419568393818153,-0.7853981633974483,0.7071067811865476
32,4,13,729.875,768.112,722.621,772.948,8.718222984071948,-0.5880026035475675,0.8320502943378437
33,4,14,778.238,690.732,787.911,690.732,9.672999999999888,0.0,1.0
34,4,15,877.382,296.576,889.472,291.739,13.021699927428877,-0.38057767937680637,0.9284502075288715
35,4,16,1131.29,105.543,1126.45,100.707,6.841965799388311,0.7849847694565589,0.7073990344167792
36,4,17,1165.14,804.384,1174.81,794.712,13.676859434826312,-0.7855015653203649,0.707033661205618
37,4,18,1198.99,690.732,1194.16,695.568,6.834895463721404,-0.7860188957820405,0.7066677209090966
38,4,19,1390.03,458.591,1382.77,461.009,7.65207971730561,-0.3215026000253301,0.9487616789434501
39,4,20,1402.12,303.83,1406.95,335.266,31.804889498314623,1.4183430168324112,0.15186344226274073
40,5,11,645.241,18.489900000000006,635.568,20.908100000000005,9.97068805248665,-0.24497379815418086,0.9701436800630417
41,5,12,671.84,642.369,676.676,644.787,5.406812369594506,0.4636476090008061,0.8944271909999159
42,5,13,722.621,772.948,703.276,760.858,22.81221438177368,0.5585760822224297,0.8480106173057949
43,5,14,787.911,690.732,790.329,690.732,2.4180000000000064,0.0,1.0
44,5,15,889.472,291.739,896.727,296.576,8.719609738973435,0.5880344111750305,0.8320326502197484
45,5,16,1126.45,100.707,1121.61,98.28800000000001,5.410837365879826,0.46348230608470037,0.8945011044909018
46,5,17,1174.81,794.712,1179.65,785.039,10.816308473781683,-1.1068592941686528,0.44747244512599843
47,5,18,1194.16,695.568,1196.58,690.732,5.407707092659455,-1.1068179205848798,0.4475094450446121
48,5,19,1382.77,461.009,1385.19,461.009,2.4200000000000728,0.0,1.0
49,5,20,1406.95,335.266,1409.37,357.029,21.897136091279112,1.4600533713068151,0.11051673560925844
50,6,11,635.568,20.908100000000005,621.059,35.4169,20.518683155602364,-0.7853912710761828,0.7071116547768572
51,6,12,676.676,644.787,676.676,647.205,2.4180000000000064,1.5707963267948966,6.123233995736766e-17
52,6,13,703.276,760.858,698.44,763.276,5.406812369594404,-0.46364760900081553,0.8944271909999116
53,6,14,790.329,690.732,790.329,690.732,0.0,,
54,6,15,896.727,296.576,903.981,296.576,7.254000000000019,0.0,1.0
55,6,16,1121.61,98.28800000000001,1126.45,105.543,8.721274276159496,0.982475707675272,0.5549647731216051
56,6,17,1179.65,785.039,1186.9,782.621,7.64259275377146,-0.32191606250502913,0.9486309467977705
57,6,18,1196.58,690.732,1198.99,690.732,2.410000000000082,0.0,1.0
58,6,19,1385.19,461.009,1387.61,453.754,7.647968684559266,-1.2488390326865195,0.31642388976901326
59,6,20,1409.37,357.029,1416.63,357.029,7.260000000000218,0.0,1.0
60,7,11,621.059,35.4169,606.55,32.9987,14.70913907201915,0.16515091274582444,0.9863935563434942
61,7,12,676.676,647.205,664.586,639.951,14.099241681735975,0.5404195002705842,0.8574929257125442
62,7,13,698.44,763.276,691.185,756.021,10.26011939501688,0.7853981633974405,0.707106781186553
63,7,14,790.329,690.732,795.165,690.732,4.836000000000013,0.0,1.0
64,7,15,903.981,296.576,916.072,296.576,12.091000000000008,0.0,1.0
65,7,16,1126.45,105.543,1119.2,110.37899999999999,8.714895065346447,-0.5882572022308817,0.8319090414328228
66,7,17,1186.9,782.621,1191.74,772.948,10.81630847378158,-1.1068592941686717,0.44747244512598155
67,7,18,1198.99,690.732,1194.16,690.732,4.829999999999927,0.0,1.0
68,7,19,1387.61,453.754,1394.86,456.173,7.642909197419522,0.32204018159694914,0.9485916700996291
69,7,20,1416.63,357.029,1404.54,352.193,13.02132850365137,0.3805063771123616,0.9284766908852605
70,8,11,606.55,32.9987,611.387,42.6713,10.814608627222714,1.107090823971427,0.4472653765596485
71,8,12,664.586,639.951,676.676,637.533,12.329429183867386,-0.19739555984988078,0.9805806756909201
72,8,13,691.185,756.021,683.931,756.021,7.253999999999905,0.0,1.0
73,8,14,795.165,690.732,804.838,690.732,9.673000000000002,0.0,1.0
74,8,15,916.072,296.576,918.49,294.157,3.4202755736928894,-0.7856049031092089,0.706960579024128
75,8,16,1119.2,110.37899999999999,1116.78,110.37899999999999,2.4200000000000728,0.0,1.0
76,8,17,1191.74,772.948,1194.16,772.948,2.4200000000000728,0.0,1.0
77,8,18,1194.16,690.732,1191.74,695.568,5.407707092659557,-1.1068179205848423,0.4475094450446456
78,8,19,1394.86,456.173,1385.19,461.009,10.811835921803343,-0.4637303356717036,0.8943901914474257
79,8,20,1404.54,352.193,1411.79,347.356,8.715450017067385,-0.5883526544497656,0.8318560700597665
80,9,11,611.387,42.6713,599.296,52.3438,15.483847624217873,-0.6747258128675643,0.7808782605874192
81,9,12,676.676,637.533,674.258,647.205,9.96966940274353,-1.3258176636680326,0.24253562503633289
82,9,13,683.931,756.021,679.094,751.185,6.8398439309680175,0.7852947828540374,0.7071798784910911
83,9,14,804.838,690.732,804.838,695.568,4.836000000000013,1.5707963267948966,6.123233995736766e-17
84,9,15,918.49,294.157,920.908,291.739,3.419568393818153,-0.7853981633974483,0.7071067811865476
85,9,16,1116.78,110.37899999999999,1109.52,107.96100000000001,7.652079717305601,0.3215026000253266,0.9487616789434512
86,9,17,1194.16,772.948,1208.67,760.858,18.88672020230089,-0.6946704841827078,0.7682646772218451
87,9,18,1191.74,695.568,1201.41,695.568,9.670000000000073,0.0,1.0
88,9,19,1385.19,461.009,1387.61,470.68100000000004,9.970154662792336,1.3256230543487184,0.24272441921398213
89,9,20,1411.79,347.356,1399.7,340.102,14.099241681735876,0.5404195002705883,0.8574929257125421
90,10,11,599.296,52.3438,589.623,54.762,9.97068805248665,-0.24497379815418086,0.9701436800630417
91,10,12,674.258,647.205,669.422,644.787,5.406812369594506,0.4636476090008061,0.8944271909999159
92,10,13,679.094,751.185,676.676,751.185,2.4180000000000064,0.0,1.0
93,10,14,804.838,695.568,802.419,695.568,2.4189999999999827,0.0,1.0
94,10,15,920.908,291.739,918.49,291.739,2.4180000000000064,0.0,1.0
95,10,16,1109.52,107.96100000000001,1107.1,117.63399999999999,9.97112476102871,-1.3256473970808396,0.2427008043724853
96,10,17,1208.67,760.858,1223.18,751.185,17.438664771134277,-0.587986699227956,0.8320591163618202
97,10,18,1201.41,695.568,1194.16,681.059,16.219543180990037,1.1073968704304442,0.4469916272671165
98,10,19,1387.61,470.68100000000004,1390.03,465.845,5.407707092659557,-1.1068179205848423,0.4475094450446456
99,10,20,1399.7,340.102,1402.12,352.193,12.330802123138602,1.3732576257929243,0.19625649457619188
100,11,11,589.623,54.762,584.787,64.435,10.814519175626819,-1.1071900708665992,0.4471766078051006
101,11,12,669.422,644.787,676.676,642.369,7.646387382287162,-0.3217505543966422,0.9486832980505138
102,11,13,676.676,751.185,681.513,751.185,4.836999999999989,0.0,1.0
103,11,14,802.419,695.568,804.838,695.568,2.4189999999999827,0.0,1.0
104,11,15,918.49,291.739,925.744,284.485,10.258705181454419,-0.7853981633974444,0.7071067811865502
105,11,16,1107.1,117.63399999999999,1102.27,112.797,6.83560304581821,0.7861222762325164,0.7065945707533087
