,frameno,ant_id,x,y,next_x,next_y,speed,angle,cos(angle)
0,1,1,-22.74664,254.599,-25.0426,252.303,3.2470060550605644,0.7854068742747187,0.7071006216393323
1,1,2,-32.0,469.271,-32.0,465.827,3.444000000000017,-1.5707963267948966,6.123233995736766e-17
2,1,3,128.787,570.294,125.34299999999999,571.442,3.630294753873323,-0.3217505543966471,0.9486832980505122
3,1,4,278.025,191.46,278.025,189.164,2.2960000000000207,-1.5707963267948966,6.123233995736766e-17
4,1,5,354.939,417.612,353.791,418.76,1.6235171696043076,-0.7853981633974235,0.707106781186565
5,1,6,400.859,579.478,404.303,589.809,10.889935582913266,1.249016733864127,0.3162553142558333
6,1,7,408.895,435.98,410.043,435.98,1.1480000000000246,0.0,1.0
7,1,8,422.67,359.065,419.226,367.101,8.742907525531775,-1.1659045405098114,0.3939192985791693
8,1,9,457.11,385.469,457.11,393.504,8.035000000000025,1.5707963267948966,6.123233995736766e-17
9,1,10,525.989,168.5,522.545,173.092,5.740000000000054,-0.9272952180016033,0.6000000000000072
10,1,11,529.433,236.231,523.693,238.527,6.182169198590417,-0.3805063771123632,0.92847669088526
11,1,12,591.424,130.617,590.276,128.321,2.5670060381697626,1.1071487177940806,0.44721359549996675
12,1,13,579.944,264.93,576.5,270.67,6.693932775282392,-1.0303768265243183,0.5144957554275216
13,1,14,609.791,431.388,606.348,433.684,4.138340851114235,-0.5881366428202688,0.8319759352526702
14,1,15,594.868,510.59900000000005,593.72,501.41499999999996,9.25547189504682,1.4464413322481335,0.12403473458921009
15,1,16,636.195,186.868,635.047,188.016,1.6235171696043278,-0.785398163397436,0.7071067811865562
16,1,17,687.854,300.518,691.298,290.186,10.89088426161988,-1.2490457723982578,0.3162277660168348
17,1,18,685.558,574.886,689.002,561.11,14.199975774627168,-1.3258176636680343,0.24253562503633116
18,1,19,741.809,530.114,744.105,526.67,4.139172864232749,-0.982793723247329,0.5547001962252291
19,1,20,806.096,5.4864999999999995,802.652,3.1906000000000034,4.1391173950493005,0.5879825014288115,0.8320614448189477
20,1,21,812.984,231.639,821.02,231.639,8.035999999999945,0.0,1.0
21,1,22,869.235,416.464,865.791,423.352,7.701018114509237,-1.1071487177940937,0.44721359549995504
22,1,23,599.068,32.051500000000004,600.225,29.7369,2.587667320194023,-1.1072524127921508,0.4471208454699221
23,1,24,915.017,91.075,917.332,91.075,2.314999999999941,0.0,1.0
24,1,25,917.451,260.339,923.191,262.635,6.182169198590417,0.3805063771123632,0.92847669088526
25,1,26,1040.01,73.715,1036.54,71.401,4.170790812304091,0.5881355999558782,0.8319765138456027
26,2,1,-25.0426,252.303,-22.74664,252.303,2.295960000000001,0.0,1.0
27,2,2,-32.0,465.827,-32.0,471.567,5.740000000000009,1.5707963267948966,6.123233995736766e-17
28,2,3,125.34299999999999,571.442,128.787,567.998,4.870551508812923,-0.7853981633974401,0.7071067811865533
29,2,4,278.025,189.164,274.581,196.052,7.701018114509263,-1.1071487177940955,0.44721359549995343
30,2,5,353.791,418.76,356.087,418.76,2.2959999999999923,0.0,1.0
31,2,6,404.303,589.809,408.895,593.253,5.740000000000031,0.6435011087932963,0.7999999999999928
32,2,7,410.043,435.98,411.191,431.388,4.733325258209106,-1.3258176636680412,0.24253562503632448
33,2,8,419.226,367.101,415.783,370.545,4.869844453368096,-0.7855433644999611,0.7070041010485923
34,2,9,457.11,393.504,469.738,395.8,12.835030190848776,0.17985349979247786,0.9838699100999075
35,2,10,522.545,173.092,529.433,170.796,7.260589507746637,-0.3217505543966434,0.9486832980505134
