,frameno,ant_id,x,y,next_x,next_y,speed,angle,cos(angle)
4832,484,63,858.037,424.737,862.873,424.737,4.836000000000013,0.0,1.0
4833,484,64,1005.54,207.105,1012.8,207.105,7.259999999999991,0.0,1.0
4834,484,65,1198.99,642.369,1198.99,649.623,7.254000000000019,1.5707963267948966,6.123233995736766e-17
4835,484,66,555.77,811.639,577.533,821.311,23.815451979754698,0.4182072760097059,0.9138184745979444
4836,484,67,928.162,939.0,918.49,939.0,9.672000000000025,0.0,1.0
4837,484,68,872.545,869.674,865.291,860.001,12.090800014887296,0.9273448425094681,0.599960299654954
4838,484,69,492.898,550.48,490.48,550.48,2.4180000000000064,0.0,1.0
4839,484,70,1191.74,577.079,1194.16,577.079,2.4200000000000728,0.0,1.0
4840,485,61,1012.8,581.916,1017.6300000000001,584.334,5.401446472936761,0.4641443799484852,0.8942049179234185
4841,485,62,831.437,303.83,824.183,308.666,8.718222984071948,-0.5880026035475675,0.8320502943378437
4842,485,63,862.873,424.737,858.037,431.991,8.718222984071902,-0.9827937232473255,0.554700196225232
4843,485,64,1012.8,207.105,1007.96,209.52300000000002,5.410390374085716,-0.46331697585036047,0.8945750057486035
4844,485,65,1198.99,649.623,1201.41,644.787,5.407707092659557,-1.1068179205848423,0.4475094450446456
4845,485,66,577.533,821.311,572.696,806.802,15.29403968871535,1.2490044193257457,0.316266996715652
4846,485,67,918.49,939.0,906.399,939.0,12.091000000000008,0.0,1.0
4847,485,68,865.291,860.001,867.709,869.674,9.97063954819346,1.3258419886497945,0.24251202626595794
4848,485,69,490.48,550.48,495.31600000000003,550.48,4.836000000000013,0.0,1.0
4849,485,70,1194.16,577.079,1198.99,577.079,4.829999999999927,0.0,1.0
4850,486,61,1017.6300000000001,584.334,1007.96,581.916,9.967729129546052,0.24502732729538618,0.9701306962020608
4851,486,62,824.183,308.666,824.183,306.248,2.4180000000000064,-1.5707963267948966,6.123233995736766e-17
4852,486,63,858.037,431.991,858.037,417.482,14.508999999999958,-1.5707963267948966,6.123233995736766e-17
4853,486,64,1007.96,209.52300000000002,1007.96,207.105,2.418000000000035,-1.5707963267948966,6.123233995736766e-17
4854,486,65,1201.41,644.787,1201.41,642.369,2.4180000000000064,-1.5707963267948966,6.123233995736766e-17
4855,486,66,572.696,806.802,587.205,816.475,17.437832720840067,0.5880185086260574,0.8320414716824422
4856,486,67,906.399,939.0,908.817,939.0,2.4180000000000064,0.0,1.0
4857,486,68,867.709,869.674,872.545,869.674,4.836000000000013,0.0,1.0
4858,486,69,495.31600000000003,550.48,495.31600000000003,543.225,7.2549999999999955,-1.5707963267948966,6.123233995736766e-17
4859,486,70,1198.99,577.079,1194.16,569.825,8.714896212807007,0.983366570234507,0.5542234677335552
4860,487,61,1007.96,581.916,1012.8,581.916,4.839999999999918,0.0,1.0
4861,487,62,824.183,306.248,833.855,303.83,9.96966940274353,-0.24497866312686414,0.9701425001453319
4862,487,63,858.037,417.482,853.2,422.319,6.840551001198645,-0.7853981633974483,0.7071067811865476
4863,487,64,1007.96,207.105,1005.54,209.52300000000002,3.4209828996942564,-0.7849847694565413,0.7073990344167916
4864,487,65,1201.41,642.369,1201.41,635.115,7.254000000000019,-1.5707963267948966,6.123233995736766e-17
4865,487,66,587.205,816.475,596.878,828.565,15.483379120850874,0.8960049518587132,0.6247344280922336
4866,487,67,908.817,939.0,918.49,939.0,9.673000000000002,0.0,1.0
4867,487,68,872.545,869.674,874.963,869.674,2.4180000000000064,0.0,1.0
4868,487,69,495.31600000000003,543.225,495.31600000000003,557.734,14.509000000000015,1.5707963267948966,6.123233995736766e-17
4869,487,70,1194.16,569.825,1186.9,577.079,10.262948699082466,-0.7849847694565433,0.7073990344167902
4870,488,61,1012.8,581.916,1015.22,581.916,2.4200000000000728,0.0,1.0
4871,488,62,833.855,303.83,829.019,303.83,4.836000000000013,0.0,1.0
4872,488,63,853.2,422.319,860.455,427.155,8.719055052011056,0.5879389842455532,0.8320855822933043
4873,488,64,1005.54,209.52300000000002,1007.96,209.52300000000002,2.4200000000000728,0.0,1.0
4874,488,65,1201.41,635.115,1198.99,644.787,9.97015466279239,-1.3256230543486962,0.24272441921400367
4875,488,66,596.878,828.565,594.46,828.565,2.4180000000000064,0.0,1.0
4876,488,67,918.49,939.0,906.399,939.0,12.091000000000008,0.0,1.0
4877,488,68,874.963,869.674,870.127,869.674,4.836000000000013,0.0,1.0
4878,488,69,495.31600000000003,557.734,492.898,548.062,9.96966940274353,1.3258176636680326,0.24253562503633289
4879,488,70,1186.9,577.079,1194.16,574.661,7.65207971730561,-0.3215026000253301,0.9487616789434501
4880,489,61,1015.22,581.916,1020.05,581.916,4.829999999999927,0.0,1.0
4881,489,62,829.019,303.83,831.437,308.666,5.406812369594506,1.1071487177940904,0.44721359549995804
4882,489,63,860.455,427.155,858.037,422.319,5.406812369594455,1.1071487177940857,0.4472135954999622
4883,489,64,1007.96,209.52300000000002,1007.96,199.85,9.67300000000003,-1.5707963267948966,6.123233995736766e-17
4884,489,65,1198.99,644.787,1198.99,635.115,9.672000000000025,-1.5707963267948966,6.123233995736766e-17
4885,489,66,594.46,828.565,596.878,816.475,12.329429183867386,-1.373400766945016,0.196116135138184
4886,489,67,906.399,939.0,903.981,939.0,2.4180000000000064,0.0,1.0
4887,489,68,870.127,869.674,874.963,864.838,6.839136787636306,-0.7853981633974483,0.7071067811865476
4888,489,69,492.898,548.062,492.898,545.644,2.4180000000000064,-1.5707963267948966,6.123233995736766e-17
4889,489,70,1194.16,574.661,1186.9,572.243,7.652079717305574,0.321502600025316,0.9487616789434545
4890,490,61,1020.05,581.916,1020.05,581.916,0.0,,
4891,490,62,831.437,308.666,829.019,313.503,5.407706815277611,-1.107231417099226,0.44713962546356634
4892,490,63,858.037,422.319,850.782,424.737,7.647336072123414,-0.32170920303413936,0.9486963736884026
4893,490,64,1007.96,199.85,1010.3800000000001,204.686,5.407707092659557,1.1068179205848423,0.4475094450446456
4894,490,65,1198.99,635.115,1198.99,642.369,7.254000000000019,1.5707963267948966,6.123233995736766e-17
4895,490,66,596.878,816.475,606.55,826.147,13.67827357527253,0.7853981633974542,0.7071067811865434
4896,490,67,903.981,939.0,916.072,939.0,12.091000000000008,0.0,1.0
4897,490,68,874.963,864.838,874.963,864.838,0.0,,
4898,490,69,492.898,545.644,490.48,550.48,5.406812369594506,-1.1071487177940904,0.44721359549995804
4899,490,70,1186.9,572.243,1201.41,574.661,14.710092589783356,0.16512632555159568,0.9863975982093861
4900,491,61,1020.05,581.916,1020.05,584.334,2.4179999999998927,1.5707963267948966,6.123233995736766e-17
4901,491,62,829.019,313.503,831.437,303.83,9.970639548193489,-1.3258419886497834,0.2425120262659687
4902,491,63,850.782,424.737,858.037,431.991,10.259412312603455,0.785329240659944,0.707155515242076
4903,491,64,1010.3800000000001,204.686,1010.3800000000001,209.52300000000002,4.8370000000000175,1.5707963267948966,6.123233995736766e-17
4904,491,65,1198.99,642.369,1206.25,632.696,12.094400729263105,-0.9269479498584089,0.6002777783304302
4905,491,66,606.55,826.147,606.55,816.475,9.672000000000025,-1.5707963267948966,6.123233995736766e-17
4906,491,67,916.072,939.0,918.49,939.0,2.4180000000000064,0.0,1.0
4907,491,68,874.963,864.838,874.963,864.838,0.0,,
4908,491,69,490.48,550.48,490.48,552.898,2.4180000000000064,1.5707963267948966,6.123233995736766e-17
4909,491,70,1201.41,574.661,1198.99,572.243,3.4209828996941556,0.7849847694565119,0.7073990344168125
4910,492,61,1020.05,584.334,1024.89,584.334,4.8400000000001455,0.0,1.0
4911,492,62,831.437,303.83,831.437,308.666,4.836000000000013,1.5707963267948966,6.123233995736766e-17
4912,492,63,858.037,431.991,860.455,422.319,9.969669402743474,-1.325817663668031,0.24253562503633438
4913,492,64,1010.3800000000001,209.52300000000002,1012.8,209.52300000000002,2.4199999999998454,0.0,1.0
4914,492,65,1206.25,632.696,1211.08,632.696,4.829999999999927,0.0,1.0
4915,492,66,606.55,816.475,606.55,816.475,0.0,,
4916,492,67,918.49,939.0,918.49,939.0,0.0,,
4917,492,68,874.963,864.838,879.8,860.001,6.840551001198645,-0.7853981633974483,0.7071067811865476
4918,492,69,490.48,552.898,492.898,557.734,5.406812369594506,1.1071487177940904,0.44721359549995804
4919,492,70,1198.99,572.243,1198.99,572.243,0.0,,
4920,493,61,1024.89,584.334,1027.31,591.588,7.647020073204956,1.2487976539681664,0.3164631420910595
4921,493,62,831.437,308.666,829.019,303.83,5.406812369594506,1.1071487177940904,0.44721359549995804
4922,493,63,860.455,422.319,853.2,422.319,7.2549999999999955,0.0,1.0
4923,493,64,1012.8,209.52300000000002,1007.96,207.105,5.410390374085716,0.46331697585036047,0.8945750057486035
4924,493,65,1211.08,632.696,1206.25,637.533,6.83560304581821,-0.7861222762325164,0.7065945707533087
4925,493,66,606.55,816.475,608.969,811.639,5.407259657164671,-1.106983305505451,0.44736153862981204
4926,493,67,918.49,939.0,916.072,939.0,2.4180000000000064,0.0,1.0
4927,493,68,879.8,860.001,874.963,864.838,6.840551001198645,-0.7853981633974483,0.7071067811865476
4928,493,69,492.898,557.734,497.73400000000004,552.898,6.839136787636306,-0.7853981633974483,0.7071067811865476
4929,493,70,1198.99,572.243,1196.58,567.407,5.403239398731146,1.1084730010788646,0.4460287287226302
4930,494,61,1027.31,591.588,1029.72,594.006,3.413916226271586,0.7870551627094198,0.7059341355403137
4931,494,62,829.019,303.83,833.855,315.921,13.022256985638101,1.1903184693682365,0.3713641963396596
4932,494,63,853.2,422.319,855.618,422.319,2.4180000000000064,0.0,1.0
4933,494,64,1007.96,207.105,1010.3800000000001,199.85,7.647968684559338,-1.2488390326864915,0.3164238897690398
4934,494,65,1206.25,637.533,1208.67,630.278,7.647968684559338,-1.2488390326864915,0.3164238897690398
4935,494,66,608.969,811.639,608.969,811.639,0.0,,
4936,494,67,916.072,939.0,918.49,939.0,2.4180000000000064,0.0,1.0
4937,494,68,874.963,864.838,877.382,852.747,12.330605905631732,-1.373337147643007,0.19617851859941107
4938,494,69,497.73400000000004,552.898,490.48,557.734,8.718222984071948,-0.5880026035475675,0.8320502943378437
4939,494,70,1196.58,567.407,1196.58,562.571,4.836000000000013,-1.5707963267948966,6.123233995736766e-17
4940,495,61,1029.72,594.006,1036.98,598.843,8.72377034314864,0.5877164714259169,0.8322089778190634
4941,495,62,833.855,315.921,831.437,308.666,7.647336072123414,1.2490871237607573,0.31618853639952654
4942,495,63,855.618,422.319,855.618,422.319,0.0,,
4943,495,64,1010.3800000000001,199.85,1015.22,204.686,6.841965799388311,0.7849847694565589,0.7073990344167792
4944,495,65,1208.67,630.278,1203.83,625.442,6.841965799388472,0.7849847694565354,0.7073990344167959
4945,495,66,608.969,811.639,621.059,811.639,12.089999999999918,0.0,1.0
4946,495,67,918.49,939.0,920.908,939.0,2.4180000000000064,0.0,1.0
4947,495,68,877.382,852.747,877.382,850.329,2.4180000000000064,-1.5707963267948966,6.123233995736766e-17
4948,495,69,490.48,557.734,492.898,545.644,12.329429183867386,-1.373400766945016,0.196116135138184
4949,495,70,1196.58,562.571,1189.32,552.898,12.094400729263105,0.9269479498584089,0.6002777783304302
4950,496,61,1036.98,598.843,1041.81,598.843,4.829999999999927,0.0,1.0
4951,496,62,831.437,308.666,833.855,313.503,5.407706815277611,1.107231417099226,0.44713962546356634
4952,496,63,855.618,422.319,858.037,422.319,2.4189999999999827,0.0,1.0
4953,496,64,1015.22,204.686,1007.96,204.686,7.259999999999991,0.0,1.0
4954,496,65,1203.83,625.442,1201.41,623.024,3.420982899694075,0.7849847694565824,0.7073990344167627
4955,496,66,621.059,811.639,621.059,804.384,7.2549999999999955,-1.5707963267948966,6.123233995736766e-17
4956,496,67,920.908,939.0,925.744,939.0,4.836000000000013,0.0,1.0
4957,496,68,877.382,850.329,894.309,852.747,17.09883191916924,0.14188878378444336,0.9899506632978491
4958,496,69,492.898,545.644,490.48,550.48,5.406812369594506,-1.1071487177940904,0.44721359549995804
4959,496,70,1189.32,552.898,1194.16,555.316,5.410390374085907,0.46331697585033704,0.8945750057486139
4960,497,61,1041.81,598.843,1051.49,608.515,13.683931598776784,0.7849847694565472,0.7073990344167875
4961,497,62,833.855,313.503,833.855,306.248,7.2549999999999955,-1.5707963267948966,6.123233995736766e-17
4962,497,63,858.037,422.319,860.455,422.319,2.4180000000000064,0.0,1.0
4963,497,64,1007.96,204.686,1007.96,207.105,2.4189999999999827,1.5707963267948966,6.123233995736766e-17
4964,497,65,1201.41,623.024,1201.41,625.442,2.4180000000000064,1.5707963267948966,6.123233995736766e-17
4965,497,66,621.059,804.384,642.822,804.384,21.763000000000034,0.0,1.0
4966,497,67,925.744,939.0,923.326,939.0,2.4180000000000064,0.0,1.0
4967,497,68,894.309,852.747,894.309,847.911,4.836000000000013,-1.5707963267948966,6.123233995736766e-17
4968,497,69,490.48,550.48,485.644,555.316,6.839136787636306,-0.7853981633974483,0.7071067811865476
4969,497,70,1194.16,555.316,1189.32,555.316,4.8400000000001455,0.0,1.0
4970,498,61,1051.49,608.515,1063.58,615.77,14.099756203566002,0.5404803164232821,0.8574616344743754
4971,498,62,833.855,306.248,831.437,306.248,2.4180000000000064,0.0,1.0
4972,498,63,860.455,422.319,855.618,422.319,4.836999999999989,0.0,1.0
4973,498,64,1007.96,207.105,1010.3800000000001,204.686,3.421689787225059,-0.7851915091329609,0.7072528927184418
4974,498,65,1201.41,625.442,1203.83,623.024,3.420982899694075,-0.7849847694565824,0.7073990344167627
4975,498,66,642.822,804.384,647.659,816.475,13.022628382934073,1.190247171374013,0.37143039467660727
4976,498,67,923.326,939.0,923.326,939.0,0.0,,
4977,498,68,894.309,847.911,896.727,843.074,5.407706815277611,-1.107231417099226,0.44713962546356634
4978,498,69,485.644,555.316,492.898,550.48,8.718222984071948,-0.5880026035475675,0.8320502943378437
4979,498,70,1189.32,555.316,1196.58,560.152,8.723215920748494,0.5876210698003441,0.8322618706172125
4980,499,61,1063.58,615.77,1075.67,627.86,17.097841969090844,0.7853981633974436,0.7071067811865508
4981,499,62,831.437,306.248,829.019,308.666,3.419568393818153,-0.7853981633974483,0.7071067811865476
4982,499,63,855.618,422.319,853.2,422.319,2.4180000000000064,0.0,1.0
4983,499,64,1010.3800000000001,204.686,1012.8,207.105,3.4216897872248984,0.7851915091330078,0.7072528927184086
